customer_id,churned
CUST52853,Yes
CUST05771,No
CUST49310,Yes
CUST22516,No
CUST20320,Yes
CUST37250,No
CUST13957,No
CUST01509,No
CUST53137,No
CUST61962,Yes
CUST29179,Yes
CUST50544,Yes
CUST57143,No
CUST23002,Yes
CUST11993,Yes
CUST45475,No
CUST07008,No
CUST72896,Yes
CUST35256,No
CUST42357,No
CUST88172,No
CUST72860,No
CUST53549,No
CUST88184,No
CUST47912,Yes
CUST69091,No
CUST28557,Yes
CUST86906,No
CUST20166,No
CUST86151,No
CUST56349,No
CUST37709,No
CUST51303,Yes
CUST21384,No
CUST79014,No
CUST13285,No
CUST89842,No
CUST13320,No
CUST32897,No
CUST02900,Yes
CUST52173,No
CUST57557,Yes
CUST63942,Yes
CUST87419,No
CUST22357,Yes
CUST75234,Yes
CUST19914,No
CUST52334,No
CUST36886,No
CUST00354,Yes
CUST03479,No
CUST14634,No
CUST88703,Yes
CUST08221,No
CUST52022,No
CUST19088,Yes
CUST64649,Yes
CUST87483,No
CUST19602,No
CUST71234,Yes
CUST40463,Yes
CUST29652,Yes
CUST31857,No
CUST69299,Yes
CUST67985,No
CUST38160,Yes
CUST08063,Yes
CUST83088,No
CUST73669,Yes
CUST88507,No
CUST13136,No
CUST07403,No
CUST26060,Yes
CUST78247,No
CUST41490,No
CUST64335,No
CUST57098,Yes
CUST29169,Yes
CUST30638,No
CUST01249,No
CUST84625,No
CUST37346,No
CUST54867,Yes
CUST65234,Yes
CUST03457,No
CUST00733,No
CUST29806,Yes
CUST55994,No
CUST31328,Yes
CUST80659,No
CUST10581,No
CUST87887,No
CUST50307,No
CUST13033,No
CUST65191,No
CUST32679,No
CUST67116,Yes
CUST07457,Yes
CUST81491,Yes
CUST81114,No
CUST04632,No
CUST86990,No
CUST74280,No
CUST28347,No
CUST81894,Yes
CUST55886,No
CUST30180,No
CUST34700,No
CUST83175,Yes
CUST61799,No
CUST89403,Yes
CUST66095,Yes
CUST45912,No
CUST40432,Yes
CUST07244,No
CUST57276,No
CUST09059,Yes
CUST06484,Yes
CUST73255,Yes
CUST38612,No
CUST64960,No
CUST89023,No
CUST64503,No
CUST07712,Yes
CUST07633,No
CUST00618,No
CUST73263,No
CUST84501,No
CUST49860,No
CUST77813,No
CUST49499,No
CUST48640,No
CUST07142,No
CUST37556,Yes
CUST28256,No
CUST67119,No
CUST29321,No
CUST74157,Yes
CUST60654,No
CUST56173,Yes
CUST43937,Yes
CUST22689,No
CUST41020,No
CUST09871,No
CUST88888,No
CUST36582,No
CUST34446,Yes
CUST49863,No
CUST87088,No
CUST42593,Yes
CUST71613,No
CUST70556,No
CUST37547,No
CUST55582,Yes
CUST09439,Yes
CUST44942,No
CUST03868,Yes
CUST36712,Yes
CUST26801,Yes
CUST76803,No
CUST83147,Yes
CUST00991,Yes
CUST38837,No
CUST57948,No
CUST51027,No
CUST36861,No
CUST75126,Yes
CUST87130,No
CUST14404,No
CUST28374,No
CUST44159,Yes
CUST61278,Yes
CUST58689,No
CUST79693,Yes
CUST41957,Yes
CUST49080,No
CUST61329,Yes
CUST16545,No
CUST70915,Yes
CUST30162,No
CUST53236,No
CUST89301,No
CUST90534,No
CUST36280,No
CUST04854,No
CUST84052,No
CUST09728,No
CUST00870,No
CUST67322,Yes
CUST66483,No
CUST42478,No
CUST36611,No
CUST86158,No
CUST17946,No
CUST74445,Yes
CUST53794,Yes
CUST18388,No
CUST17064,No
CUST84190,Yes
CUST77090,Yes
CUST68517,No
CUST41981,No
CUST42288,Yes
CUST25054,No
CUST87144,Yes
CUST43800,No
CUST68015,Yes
CUST36153,Yes
CUST67875,No
CUST84407,Yes
CUST70398,No
CUST68642,No
CUST32599,No
CUST09722,Yes
CUST22461,No
CUST74324,Yes
CUST62820,Yes
CUST85733,No
CUST48292,No
CUST78269,No
CUST24267,Yes
CUST20754,No
CUST82978,Yes
CUST00294,Yes
CUST69850,No
CUST69519,No
CUST88894,No
CUST66944,No
CUST60581,Yes
CUST03992,Yes
CUST62583,Yes
CUST24727,Yes
CUST26072,No
CUST88076,No
CUST54225,Yes
CUST32174,Yes
CUST30744,No
CUST30320,No
CUST54648,Yes
CUST27239,No
CUST24219,Yes
CUST11293,No
CUST79879,No
CUST74388,No
CUST86812,No
CUST73693,No
CUST64991,Yes
CUST47189,No
CUST08143,No
CUST21748,Yes
CUST67556,No
CUST76463,No
CUST27526,Yes
CUST65267,Yes
CUST78665,Yes
CUST77057,Yes
CUST28192,No
CUST62138,No
CUST05950,No
CUST23289,No
CUST27742,No
CUST30474,No
CUST11367,Yes
CUST89412,No
CUST46027,No
CUST19298,No
CUST32516,No
CUST69830,Yes
CUST36673,No
CUST48347,No
CUST41169,Yes
CUST60100,Yes
CUST22691,Yes
CUST06525,Yes
CUST32084,No
CUST54892,No
CUST70368,Yes
CUST47029,No
CUST22337,No
CUST48738,No
CUST27750,No
CUST11840,No
CUST81036,No
CUST34384,No
CUST69015,No
CUST48411,Yes
CUST61198,No
CUST89582,No
CUST80421,Yes
CUST67359,No
CUST00029,Yes
CUST71762,No
CUST70656,Yes
CUST86902,Yes
CUST91504,No
CUST44981,No
CUST82104,No
CUST18131,No
CUST63916,Yes
CUST34629,No
CUST06192,No
CUST42272,Yes
CUST30203,No
CUST56363,No
CUST22833,No
CUST88390,No
CUST75305,No
CUST83911,Yes
CUST52341,No
CUST34306,No
CUST74167,Yes
CUST85051,No
CUST74114,Yes
CUST08158,No
CUST40074,Yes
CUST88748,Yes
CUST79013,No
CUST09340,No
CUST85931,Yes
CUST10878,Yes
CUST07458,Yes
CUST68213,No
CUST21126,Yes
CUST06145,Yes
CUST22429,Yes
CUST59273,No
CUST37987,No
CUST35752,No
CUST61304,No
CUST17870,Yes
CUST74747,Yes
CUST03813,No
CUST56855,Yes
CUST84586,Yes
CUST80837,No
CUST61802,No
CUST82071,No
CUST77693,Yes
CUST19939,No
CUST19622,No
CUST75051,No
CUST63805,No
CUST68816,No
CUST63574,No
CUST85757,No
CUST72098,Yes
CUST53810,No
CUST72953,No
CUST39386,Yes
CUST14435,Yes
CUST02932,No
CUST41510,No
CUST07899,Yes
CUST79914,No
CUST79052,No
CUST47266,Yes
CUST08096,No
CUST36650,No
CUST26238,No
CUST23380,Yes
CUST17372,Yes
CUST52824,No
CUST07717,No
CUST87963,No
CUST64121,Yes
CUST10467,Yes
CUST78951,No
CUST52895,Yes
CUST46662,No
CUST16609,Yes
CUST21411,No
CUST25609,Yes
CUST84739,No
CUST57234,Yes
CUST54711,No
CUST85730,No
CUST55009,Yes
CUST24504,No
CUST49912,No
CUST86365,No
CUST76231,Yes
CUST54109,No
CUST71832,No
CUST50573,No
CUST46569,No
CUST87239,No
CUST89166,Yes
CUST46207,Yes
CUST14064,No
CUST19790,Yes
CUST06067,Yes
CUST70486,No
CUST19383,No
CUST33866,No
CUST33487,No
CUST43662,No
CUST48900,Yes
CUST81027,No
CUST06122,No
CUST15376,No
CUST58315,Yes
CUST44383,Yes
CUST38637,No
CUST09815,No
CUST37705,Yes
CUST33628,No
CUST10642,No
CUST75331,Yes
CUST35271,Yes
CUST68349,No
CUST73188,Yes
CUST86175,Yes
CUST11774,No
CUST65476,Yes
CUST30459,Yes
CUST12942,No
CUST73705,No
CUST46825,No
CUST45675,Yes
CUST12237,No
CUST64633,No
CUST17975,No
CUST90260,No
CUST19982,No
CUST30110,No
CUST00030,No
CUST25704,Yes
CUST76583,Yes
CUST74061,Yes
CUST24338,No
CUST15607,No
CUST01644,No
CUST59444,No
CUST19053,No
CUST03070,No
CUST54252,No
CUST09050,No
CUST64033,Yes
CUST67859,No
CUST40869,No
CUST61975,No
CUST73642,Yes
CUST88915,Yes
CUST11098,Yes
CUST33595,No
CUST64207,Yes
CUST07535,Yes
CUST19048,No
CUST84013,No
CUST27654,No
CUST90919,Yes
CUST34390,Yes
CUST26850,No
CUST60417,No
CUST08680,Yes
CUST50063,No
CUST29575,Yes
CUST72874,No
CUST35159,No
CUST14644,Yes
CUST84646,Yes
CUST27372,No
CUST19768,No
CUST17914,No
CUST85685,No
CUST63618,Yes
CUST16873,Yes
CUST78428,No
CUST19493,No
CUST51731,No
CUST20432,No
CUST18957,No
CUST74887,No
CUST32161,No
CUST07231,Yes
CUST89549,Yes
CUST68393,Yes
CUST66869,No
CUST63181,No
CUST43818,No
CUST89585,No
CUST73833,No
CUST51142,Yes
CUST21179,Yes
CUST28096,No
CUST17859,No
CUST02860,No
CUST82819,No
CUST68520,Yes
CUST27563,Yes
CUST70941,No
CUST57675,No
CUST35323,No
CUST19591,No
CUST42531,No
CUST76874,Yes
CUST24162,Yes
CUST52989,No
CUST88118,Yes
CUST38575,Yes
CUST89834,Yes
CUST33827,Yes
CUST03257,No
CUST43510,No
CUST53297,No
CUST40282,Yes
CUST80367,No
CUST36905,No
CUST48930,No
CUST06732,Yes
CUST52791,No
CUST04107,No
CUST76831,No
CUST76295,No
CUST64512,No
CUST22100,No
CUST82872,No
CUST44511,No
CUST91386,No
CUST56582,No
CUST04698,No
CUST37972,Yes
CUST28086,Yes
CUST73961,No
CUST84149,No
CUST02040,No
CUST14798,No
CUST55783,Yes
CUST52871,No
CUST65958,No
CUST36810,No
CUST20741,Yes
CUST14130,No
CUST55252,Yes
CUST19228,Yes
CUST02061,No
CUST33598,No
CUST59826,No
CUST47680,Yes
CUST85935,No
CUST62780,No
CUST15110,No
CUST82229,Yes
CUST47476,No
CUST19335,No
CUST66301,No
CUST34587,Yes
CUST40253,No
CUST83318,Yes
CUST79904,Yes
CUST32637,No
CUST03452,No
CUST66664,Yes
CUST74232,No
CUST73909,Yes
CUST06245,No
CUST81191,Yes
CUST03339,No
CUST84030,Yes
CUST63338,Yes
CUST19774,Yes
CUST08176,No
CUST68353,Yes
CUST38894,No
CUST35240,Yes
CUST46751,No
CUST30711,Yes
CUST75385,Yes
CUST66274,No
CUST54863,Yes
CUST38977,No
CUST32575,Yes
CUST71719,No
CUST59673,Yes
CUST02239,Yes
CUST43207,Yes
CUST84342,Yes
CUST82323,No
CUST23739,No
CUST36970,Yes
CUST88772,Yes
CUST21792,No
CUST11996,No
CUST82446,No
CUST20595,No
CUST29997,No
CUST01814,Yes
CUST22598,Yes
CUST15675,No
CUST52113,No
CUST75760,No
CUST76385,No
CUST49059,No
CUST66764,Yes
CUST35255,No
CUST54557,No
CUST26814,No
CUST03338,No
CUST17627,No
CUST60123,Yes
CUST85402,Yes
CUST50313,No
CUST24362,Yes
CUST66275,No
CUST70498,No
CUST02653,No
CUST29017,No
CUST34664,Yes
CUST36509,No
CUST83849,No
CUST01318,No
CUST89825,Yes
CUST42296,Yes
CUST79511,Yes
CUST21879,No
CUST15034,Yes
CUST01479,No
CUST15904,Yes
CUST05813,Yes
CUST73365,No
CUST68064,No
CUST31854,Yes
CUST83523,No
CUST25031,No
CUST43499,Yes
CUST14073,No
CUST12170,No
CUST17380,No
CUST59207,No
CUST35804,No
CUST75567,No
CUST78542,No
CUST80581,No
CUST21662,Yes
CUST03512,No
CUST69121,Yes
CUST60925,Yes
CUST37582,No
CUST31946,No
CUST00860,No
CUST29704,No
CUST03344,No
CUST41424,Yes
CUST38691,No
CUST36284,Yes
CUST03724,Yes
CUST07921,No
CUST59205,Yes
CUST42333,No
CUST79611,No
CUST62174,Yes
CUST58579,No
CUST83110,No
CUST75875,No
CUST04429,No
CUST71726,Yes
CUST72318,No
CUST32160,Yes
CUST23368,Yes
CUST29553,No
CUST89659,No
CUST51289,Yes
CUST59376,No
CUST49095,Yes
CUST86187,Yes
CUST73071,Yes
CUST02799,Yes
CUST90606,Yes
CUST23226,No
CUST43223,Yes
CUST81925,No
CUST08818,No
CUST70325,No
CUST32756,Yes
CUST37811,Yes
CUST45267,Yes
CUST03796,No
CUST13723,Yes
CUST05743,Yes
CUST87651,No
CUST42585,Yes
CUST18179,No
CUST77067,No
CUST73082,No
CUST23790,No
CUST76677,No
CUST70307,No
CUST79062,No
CUST03843,No
CUST42705,Yes
CUST84980,No
CUST21631,No
CUST27508,No
CUST71439,No
CUST11526,Yes
CUST69486,No
CUST10532,No
CUST50332,No
CUST13887,No
CUST67255,Yes
CUST36943,No
CUST43351,Yes
CUST27170,Yes
CUST52202,Yes
CUST34994,Yes
CUST13797,Yes
CUST40637,No
CUST35417,Yes
CUST01946,No
CUST75957,Yes
CUST58518,No
CUST60612,No
CUST78990,No
CUST88622,No
CUST38657,No
CUST80652,No
CUST61999,No
CUST69988,No
CUST18048,Yes
CUST13341,No
CUST03797,Yes
CUST05954,No
CUST39924,No
CUST38815,No
CUST15459,No
CUST06673,No
CUST67705,Yes
CUST64704,Yes
CUST55533,No
CUST56586,Yes
CUST72168,No
CUST67115,No
CUST76840,No
CUST64592,No
CUST15072,No
CUST48271,No
CUST10502,No
CUST19648,No
CUST32841,No
CUST69678,No
CUST71564,No
CUST68786,No
CUST78739,No
CUST49691,No
CUST51546,Yes
CUST07802,No
CUST33623,Yes
CUST67973,No
CUST15975,Yes
CUST49023,Yes
CUST14294,Yes
CUST82915,No
CUST06977,No
CUST91498,No
CUST14050,No
CUST56595,No
CUST56118,Yes
CUST90451,No
CUST00947,No
CUST56249,No
CUST12792,No
CUST45702,No
CUST23992,Yes
CUST48891,Yes
CUST51376,Yes
CUST75950,No
CUST06754,Yes
CUST78287,Yes
CUST51497,No
CUST56951,No
CUST84928,Yes
CUST81431,No
CUST56359,No
CUST40787,No
CUST66005,No
CUST10801,Yes
CUST45372,No
CUST89820,No
CUST18186,No
CUST45410,No
CUST37219,Yes
CUST33903,Yes
CUST02443,Yes
CUST19060,Yes
CUST88286,No
CUST51160,Yes
CUST50039,No
CUST82583,Yes
CUST70620,Yes
CUST42797,Yes
CUST37082,No
CUST36595,No
CUST46280,No
CUST37358,No
CUST21402,No
CUST56655,Yes
CUST11678,No
CUST05590,No
CUST88908,No
CUST64113,Yes
CUST10452,No
CUST28339,No
CUST40828,Yes
CUST78450,No
CUST05287,No
CUST15260,Yes
CUST19869,No
CUST54236,No
CUST18967,Yes
CUST76920,No
CUST38889,Yes
CUST41918,No
CUST59126,Yes
CUST89791,Yes
CUST89994,Yes
CUST40359,No
CUST25397,No
CUST02743,No
CUST83307,No
CUST11079,No
CUST27128,Yes
CUST85912,Yes
CUST58528,No
CUST74928,No
CUST16979,No
CUST20374,Yes
CUST72416,No
CUST38850,Yes
CUST14345,No
CUST55661,Yes
CUST38017,Yes
CUST86082,No
CUST03694,No
CUST28283,Yes
CUST28362,Yes
CUST81084,No
CUST50319,No
CUST21585,No
CUST59840,Yes
CUST51004,No
CUST40783,No
CUST14247,Yes
CUST66867,No
CUST56152,Yes
CUST13038,No
CUST42505,No
CUST80749,No
CUST03176,No
CUST17152,No
CUST58649,Yes
CUST51022,Yes
CUST49780,Yes
CUST46355,Yes
CUST07778,No
CUST41622,No
CUST35747,No
CUST41310,No
CUST32020,No
CUST42675,Yes
CUST20052,No
CUST36616,Yes
CUST21757,Yes
CUST14792,Yes
CUST36963,Yes
CUST68336,No
CUST33743,No
CUST43154,No
CUST90954,No
CUST40980,Yes
CUST75217,No
CUST20732,Yes
CUST89607,Yes
CUST35216,No
CUST34326,Yes
CUST31801,No
CUST08692,No
CUST83248,No
CUST23093,No
CUST85159,No
CUST63905,No
CUST41993,Yes
CUST56684,No
CUST19100,No
CUST84578,Yes
CUST64408,No
CUST30376,No
CUST54207,Yes
CUST45642,Yes
CUST68999,No
CUST61685,No
CUST54912,No
CUST89492,Yes
CUST60337,No
CUST88950,No
CUST10762,Yes
CUST08095,No
CUST20165,Yes
CUST72669,No
CUST59682,No
CUST38081,No
CUST21877,Yes
CUST07956,Yes
CUST32218,Yes
CUST03598,No
CUST67344,Yes
CUST32189,Yes
CUST80144,No
CUST45747,No
CUST90382,No
CUST24522,No
CUST71160,No
CUST38445,Yes
CUST46836,No
CUST07134,No
CUST26837,No
CUST73568,Yes
CUST35900,Yes
CUST83052,No
CUST54670,No
CUST47883,No
CUST82377,Yes
CUST76173,No
CUST62082,Yes
CUST42324,No
CUST03700,Yes
CUST01076,No
CUST60774,No
CUST52354,Yes
CUST18412,No
CUST73659,No
CUST43461,Yes
CUST45338,Yes
CUST23796,No
CUST16623,No
CUST40317,Yes
CUST20144,No
CUST41004,No
CUST50763,No
CUST25536,Yes
CUST29639,Yes
CUST46173,Yes
CUST07869,Yes
CUST07164,No
CUST62421,Yes
CUST67783,No
CUST08847,Yes
CUST49963,Yes
CUST53965,Yes
CUST20208,Yes
CUST83080,No
CUST15565,Yes
CUST12169,No
CUST42064,No
CUST44635,No
CUST05772,No
CUST49715,No
CUST66555,No
CUST16947,No
CUST26063,No
CUST14598,Yes
CUST76031,No
CUST23104,No
CUST21368,Yes
CUST45892,Yes
CUST50808,No
CUST58510,Yes
CUST58477,No
CUST35913,No
CUST86230,No
CUST83205,No
CUST89721,No
CUST62402,No
CUST21265,Yes
CUST26201,No
CUST05312,Yes
CUST45637,Yes
CUST24888,No
CUST13418,No
CUST70243,No
CUST89778,No
CUST58550,Yes
CUST47456,Yes
CUST84693,Yes
CUST74710,Yes
CUST32016,No
CUST25786,Yes
CUST52143,Yes
CUST79545,No
CUST67152,No
CUST87587,No
CUST60176,No
CUST87308,No
CUST77637,No
CUST50821,Yes
CUST30543,No
CUST27417,No
CUST18291,Yes
CUST29880,No
CUST60620,Yes
CUST59350,Yes
CUST44414,No
CUST21231,Yes
CUST84880,Yes
CUST34452,No
CUST54458,No
CUST47798,Yes
CUST09957,No
CUST44963,Yes
CUST58201,No
CUST04577,No
CUST84294,No
CUST89563,No
CUST30466,Yes
CUST73689,No
CUST66584,Yes
CUST74661,No
CUST48509,Yes
CUST43450,No
CUST26797,Yes
CUST69202,No
CUST24051,No
CUST76627,No
CUST72668,No
CUST59665,Yes
CUST56162,Yes
CUST11028,No
CUST86900,No
CUST71557,No
CUST85504,No
CUST30941,Yes
CUST90168,No
CUST63955,No
CUST17237,Yes
CUST07143,Yes
CUST80593,No
CUST78257,Yes
CUST90673,No
CUST45521,No
CUST10482,Yes
CUST02368,No
CUST58433,No
CUST27779,Yes
CUST20599,No
CUST44823,No
CUST37611,No
CUST34515,No
CUST90774,No
CUST85204,No
CUST87216,No
CUST01450,No
CUST63829,Yes
CUST06632,No
CUST89694,No
CUST85101,Yes
CUST26800,Yes
CUST85900,No
CUST16889,No
CUST61658,No
CUST48149,Yes
CUST22671,No
CUST36455,No
CUST21762,Yes
CUST29690,No
CUST15484,Yes
CUST07873,Yes
CUST60387,No
CUST88900,Yes
CUST75691,No
CUST00850,Yes
CUST33846,No
CUST44116,No
CUST72372,Yes
CUST33849,No
CUST29835,Yes
CUST03970,Yes
CUST29645,No
CUST28733,No
CUST67850,No
CUST34770,Yes
CUST21828,No
CUST24216,No
CUST39101,Yes
CUST00274,No
CUST21908,No
CUST07658,Yes
CUST67540,Yes
CUST15050,No
CUST51335,Yes
CUST12581,Yes
CUST47538,Yes
CUST86278,No
CUST02177,No
CUST20033,No
CUST54512,Yes
CUST90946,Yes
CUST72377,No
CUST64362,No
CUST82467,No
CUST88666,No
CUST57820,No
CUST90292,No
CUST15235,Yes
CUST04180,Yes
CUST70523,No
CUST56900,Yes
CUST25297,No
CUST53657,No
CUST40214,No
CUST17250,Yes
CUST89264,No
CUST69200,Yes
CUST41722,No
CUST29751,No
CUST79319,No
CUST85923,No
CUST57678,Yes
CUST01384,No
CUST90290,No
CUST82544,No
CUST12862,Yes
CUST56215,Yes
CUST80886,No
CUST91157,No
CUST48252,Yes
CUST69820,Yes
CUST34972,No
CUST81416,No
CUST59931,Yes
CUST16668,Yes
CUST56304,No
CUST79676,No
CUST25292,No
CUST09714,Yes
CUST69614,Yes
CUST04147,No
CUST83856,Yes
CUST04659,Yes
CUST29378,Yes
CUST45394,Yes
CUST76564,No
CUST33535,No
CUST75243,Yes
CUST11517,No
CUST32691,No
CUST85267,Yes
CUST81505,No
CUST69333,Yes
CUST32140,No
CUST48270,Yes
CUST48923,No
CUST25209,No
CUST79164,Yes
CUST47664,Yes
CUST55096,Yes
CUST34399,No
CUST41615,No
CUST24613,Yes
CUST37508,No
CUST34799,No
CUST02927,Yes
CUST60810,Yes
CUST14504,No
CUST10764,No
CUST01605,Yes
CUST60262,Yes
CUST46353,Yes
CUST14188,No
CUST67814,Yes
CUST88142,No
CUST54960,Yes
CUST58465,Yes
CUST77021,No
CUST16691,No
CUST37093,No
CUST77271,Yes
CUST56825,No
CUST08907,Yes
CUST75779,No
CUST64937,No
CUST80727,No
CUST42206,No
CUST76029,No
CUST73883,No
CUST24389,Yes
CUST62628,No
CUST90641,No
CUST65471,No
CUST28497,Yes
CUST64734,No
CUST06774,No
CUST08688,Yes
CUST22772,Yes
CUST06788,Yes
CUST08162,No
CUST76527,No
CUST34646,No
CUST85483,Yes
CUST23834,Yes
CUST50293,No
CUST87346,No
CUST89089,Yes
CUST13601,No
CUST09171,Yes
CUST09300,No
CUST09069,No
CUST87376,No
CUST70809,No
CUST88760,Yes
CUST68012,No
CUST71716,Yes
CUST19729,No
CUST54757,No
CUST44991,No
CUST73888,Yes
CUST73965,No
CUST64200,No
CUST61445,Yes
CUST53417,No
CUST59895,No
CUST27410,Yes
CUST11422,No
CUST41687,Yes
CUST06956,No
CUST61897,Yes
CUST91414,No
CUST00718,No
CUST40857,Yes
CUST47368,No
CUST39602,No
CUST12568,Yes
CUST63851,No
CUST41843,Yes
CUST45848,No
CUST39759,Yes
CUST16099,No
CUST45002,No
CUST45331,Yes
CUST00899,No
CUST00143,No
CUST89524,No
CUST24453,No
CUST50432,Yes
CUST25733,Yes
CUST83846,No
CUST82491,No
CUST19929,Yes
CUST18253,No
CUST59154,No
CUST86361,Yes
CUST54226,No
CUST86522,Yes
CUST37131,No
CUST15417,No
CUST01538,Yes
CUST82236,No
CUST20702,No
CUST75542,Yes
CUST46527,No
CUST36862,Yes
CUST13143,No
CUST61508,No
CUST55964,Yes
CUST15023,Yes
CUST11703,No
CUST21351,No
CUST16965,No
CUST05908,No
CUST88954,No
CUST67034,No
CUST65351,Yes
CUST24890,Yes
CUST75133,Yes
CUST30843,Yes
CUST11297,Yes
CUST06760,No
CUST34389,No
CUST00282,Yes
CUST24223,Yes
CUST28329,No
CUST40172,No
CUST70964,No
CUST71610,Yes
CUST70782,Yes
CUST59884,No
CUST56505,Yes
CUST91091,Yes
CUST00506,Yes
CUST53285,No
CUST79026,No
CUST90976,No
CUST33943,No
CUST23945,No
CUST52863,Yes
CUST81991,Yes
CUST25441,No
CUST86707,Yes
CUST23345,Yes
CUST33374,Yes
CUST28225,Yes
CUST45627,Yes
CUST37155,No
CUST85658,No
CUST79773,No
CUST37686,No
CUST87994,Yes
CUST48721,Yes
CUST46830,Yes
CUST48905,No
CUST39866,No
CUST33935,Yes
CUST88725,No
CUST81645,Yes
CUST85242,Yes
CUST83130,No
CUST68855,No
CUST33653,No
CUST64716,Yes
CUST50538,Yes
CUST30469,No
CUST76183,No
CUST59314,No
CUST27905,Yes
CUST78507,No
CUST58473,No
CUST83376,No
CUST41509,No
CUST66213,No
CUST62186,No
CUST50051,No
CUST83716,No
CUST67298,Yes
CUST30131,No
CUST26866,No
CUST71733,Yes
CUST84370,No
CUST20031,Yes
CUST78133,No
CUST03311,Yes
CUST02217,Yes
CUST79150,Yes
CUST65860,Yes
CUST00109,No
CUST80856,Yes
CUST54122,No
CUST06753,Yes
CUST90054,Yes
CUST87740,No
CUST67563,No
CUST76810,Yes
CUST18400,Yes
CUST18617,No
CUST78781,Yes
CUST30212,Yes
CUST90711,Yes
CUST28887,No
CUST65748,Yes
CUST58360,Yes
CUST47832,No
CUST16316,Yes
CUST02558,Yes
CUST31667,No
CUST44820,Yes
CUST47230,No
CUST46206,No
CUST36792,No
CUST11183,No
CUST05926,No
CUST82191,No
CUST21400,Yes
CUST27043,No
CUST10071,No
CUST47611,No
CUST66337,No
CUST39845,No
CUST77898,Yes
CUST17842,No
CUST37265,Yes
CUST17328,Yes
CUST18319,No
CUST57256,Yes
CUST31690,Yes
CUST28261,Yes
CUST70026,No
CUST90319,Yes
CUST89344,No
CUST31332,No
CUST65014,No
CUST19510,No
CUST03766,Yes
CUST69012,No
CUST57016,No
CUST30883,Yes
CUST58509,No
CUST68153,Yes
CUST61697,Yes
CUST61597,No
CUST30738,Yes
CUST35979,No
CUST68496,No
CUST58751,No
CUST69064,No
CUST12838,No
CUST15932,Yes
CUST17431,No
CUST18306,No
CUST08110,No
CUST05429,No
CUST32704,No
CUST64899,Yes
CUST57357,Yes
CUST74839,Yes
CUST37965,No
CUST68344,No
CUST38204,Yes
CUST40052,No
CUST60986,No
CUST28815,Yes
CUST15318,Yes
CUST80088,Yes
CUST79108,No
CUST12985,No
CUST70716,No
CUST45145,Yes
CUST69838,No
CUST40140,No
CUST14306,No
CUST04832,No
CUST46432,No
CUST26244,Yes
CUST08125,Yes
CUST17301,No
CUST51603,Yes
CUST80485,No
CUST71544,No
CUST45625,No
CUST10436,Yes
CUST07673,Yes
CUST50423,Yes
CUST57987,No
CUST78292,No
CUST66642,Yes
CUST72066,No
CUST72840,Yes
CUST42378,Yes
CUST86548,No
CUST63112,Yes
CUST76145,No
CUST83533,No
CUST37710,Yes
CUST53001,No
CUST17995,No
CUST48301,Yes
CUST27159,Yes
CUST56953,Yes
CUST05355,Yes
CUST28756,No
CUST15801,No
CUST19708,Yes
CUST36543,No
CUST09143,Yes
CUST75800,Yes
CUST78106,Yes
CUST83938,Yes
CUST54865,Yes
CUST52218,No
CUST25722,Yes
CUST55710,No
CUST55406,Yes
CUST27389,No
CUST02921,No
CUST85126,No
CUST46516,No
CUST89882,No
CUST25027,No
CUST90320,No
CUST75870,No
CUST88461,Yes
CUST54828,No
CUST11266,Yes
CUST11852,Yes
CUST90629,Yes
CUST69787,No
CUST29927,No
CUST37930,No
CUST21443,Yes
CUST12009,No
CUST27820,No
CUST68779,No
CUST39216,No
CUST56657,Yes
CUST60807,Yes
CUST75076,No
CUST46213,Yes
CUST39137,No
CUST35082,Yes
CUST53635,No
CUST50804,No
CUST81624,No
CUST66309,No
CUST44395,No
CUST22166,No
CUST86682,No
CUST63595,Yes
CUST66232,No
CUST17267,Yes
CUST13422,No
CUST20444,No
CUST30621,Yes
CUST19473,No
CUST57914,Yes
CUST74419,No
CUST05149,No
CUST05817,No
CUST07092,No
CUST68430,No
CUST55132,Yes
CUST40791,Yes
CUST79895,No
CUST67126,No
CUST16096,No
CUST09894,Yes
CUST70345,No
CUST44526,No
CUST20385,Yes
CUST52952,No
CUST83245,No
CUST91278,No
CUST45119,Yes
CUST21618,Yes
CUST52086,Yes
CUST80104,No
CUST10696,No
CUST49536,No
CUST49068,No
CUST23488,No
CUST31137,No
CUST66846,No
CUST49574,No
CUST35186,Yes
CUST13369,No
CUST03471,No
CUST09206,No
CUST58957,No
CUST03913,No
CUST12979,No
CUST51697,No
CUST77472,No
CUST85260,No
CUST66512,Yes
CUST09542,Yes
CUST60970,No
CUST21121,No
CUST42707,No
CUST36620,No
CUST25676,Yes
CUST77682,No
CUST47645,No
CUST18207,No
CUST62308,No
CUST66234,No
CUST60521,Yes
CUST18710,No
CUST47032,No
CUST22140,No
CUST55906,No
CUST35947,Yes
CUST46655,No
CUST47475,Yes
CUST44063,Yes
CUST68191,Yes
CUST51830,No
CUST76459,No
CUST82228,Yes
CUST06662,No
CUST88194,Yes
CUST86620,Yes
CUST60564,No
CUST29785,No
CUST77555,No
CUST59265,No
CUST68171,No
CUST14003,No
CUST05824,No
CUST16967,No
CUST41692,No
CUST33942,No
CUST85107,No
CUST26307,No
CUST27350,Yes
CUST62667,No
CUST58759,Yes
CUST85175,No
CUST47315,Yes
CUST66652,Yes
CUST05062,Yes
CUST78574,No
